#(id,from,to,speed,planTime)
(13720,14,34,3,5)
(13721,35,7,3,9)
(13722,33,99,4,9)
(13723,78,37,2,10)
(13724,23,43,5,3)
(13725,60,98,7,4)
(13726,27,52,1,9)
(13727,100,26,2,8)
(13728,60,5,6,5)
(13729,13,70,3,5)
(13730,34,68,5,2)
(13731,71,58,1,6)
(13732,67,29,4,5)
(13733,26,80,7,2)
(13734,31,24,4,3)
(13735,51,2,6,7)
(13736,8,78,8,10)
(13737,13,42,7,10)
(13738,9,93,7,1)
(13739,16,50,4,6)
(13740,79,83,6,5)
(13741,28,40,5,4)
(13742,64,39,5,10)
(13743,41,98,8,1)
(13744,75,96,4,7)
(13745,37,68,8,8)
(13746,60,58,4,4)
(13747,64,25,1,4)
(13748,33,93,4,2)
(13749,50,67,5,6)
(13750,88,84,4,3)
(13751,7,78,7,3)
(13752,46,14,3,1)
(13753,83,17,8,4)
(13754,76,83,8,6)
(13755,7,39,2,8)
(13756,31,60,2,6)
(13757,26,83,3,10)
(13758,32,29,2,7)
(13759,73,57,1,6)
(13760,71,14,6,9)
(13761,31,39,7,7)
(13762,88,45,1,3)
(13763,84,30,4,5)
(13764,90,47,4,3)
(13765,29,95,7,5)
(13766,91,93,1,8)
(13767,49,76,4,1)
(13768,90,47,1,3)
(13769,53,31,7,2)
(13770,77,72,2,4)
(13771,68,69,4,8)
(13772,15,34,8,1)
(13773,29,67,7,8)
(13774,59,4,3,5)
(13775,80,97,2,2)
(13776,9,63,6,4)
(13777,95,14,7,7)
(13778,52,36,1,8)
(13779,71,37,5,4)
(13780,72,49,2,4)
(13781,16,32,7,4)
(13782,2,100,2,8)
(13783,62,74,7,3)
(13784,37,38,7,2)
(13785,18,0,3,5)
(13786,2,98,7,7)
(13787,1,0,7,1)
(13788,15,86,5,4)
(13789,18,57,4,2)
(13790,22,54,1,4)
(13791,27,51,7,3)
(13792,55,88,1,9)
(13793,89,28,4,5)
(13794,93,33,5,1)
(13795,33,54,8,7)
(13796,6,37,1,1)
(13797,60,51,3,2)
(13798,4,45,6,3)
(13799,63,88,4,9)
(13800,76,89,4,10)
(13801,17,33,6,3)
(13802,66,83,3,4)
(13803,3,67,8,9)
(13804,70,92,4,2)
(13805,42,76,1,2)
(13806,88,77,4,8)
(13807,30,37,3,5)
(13808,26,57,4,2)
(13809,90,55,2,1)
(13810,37,19,2,2)
(13811,86,66,1,3)
(13812,57,48,1,8)
(13813,91,60,6,9)
(13814,36,20,2,3)
(13815,57,26,2,8)
(13816,83,73,1,9)
(13817,27,8,2,6)
(13818,27,81,2,8)
(13819,13,19,6,4)
(13820,34,83,6,3)
(13821,9,45,6,1)
(13822,31,95,5,7)
(13823,87,49,2,6)
(13824,88,62,1,2)
(13825,70,35,5,4)
(13826,82,14,1,8)
(13827,34,42,4,5)
(13828,91,66,1,9)
(13829,77,59,8,7)
(13830,19,55,5,10)
(13831,70,66,2,2)
(13832,27,48,2,2)
(13833,49,82,8,4)
(13834,96,2,8,8)
(13835,10,22,6,5)
(13836,54,87,5,4)
(13837,11,5,1,1)
(13838,68,2,7,3)
(13839,76,60,2,10)
(13840,63,57,5,10)
(13841,17,70,2,5)
(13842,62,68,6,10)
(13843,64,4,6,7)
(13844,35,28,7,4)
(13845,58,75,3,7)
(13846,77,39,8,4)
(13847,32,93,6,2)
(13848,65,76,1,7)
(13849,82,58,6,5)
(13850,20,46,2,10)
(13851,16,96,8,5)
(13852,90,55,7,2)
(13853,29,97,1,9)
(13854,36,42,8,6)
(13855,34,6,4,8)
(13856,83,95,8,8)
(13857,18,29,1,3)
(13858,41,92,6,6)
(13859,54,68,4,3)
(13860,22,32,1,8)
(13861,95,64,8,9)
(13862,5,65,4,6)
(13863,72,54,7,9)
(13864,48,4,6,10)
(13865,33,29,5,8)
(13866,20,92,5,6)
(13867,59,73,7,5)
(13868,71,6,4,7)
(13869,70,55,4,2)
(13870,20,59,7,7)
(13871,79,52,4,5)
(13872,22,60,2,3)
(13873,89,29,6,6)
(13874,20,59,5,8)
(13875,98,65,6,3)
(13876,38,57,7,7)
(13877,11,93,6,10)
(13878,17,96,4,10)
(13879,13,65,1,8)
(13880,25,46,5,2)
(13881,75,17,3,4)
(13882,42,37,4,1)
(13883,1,64,8,7)
(13884,87,71,2,9)
(13885,64,61,2,4)
(13886,23,49,3,2)
(13887,14,64,4,2)
(13888,9,94,2,4)
(13889,77,40,2,8)
(13890,77,84,1,3)
(13891,13,29,6,1)
(13892,67,62,2,7)
(13893,89,91,5,5)
(13894,40,86,3,4)
(13895,15,52,8,4)
(13896,45,9,3,9)
(13897,15,53,2,2)
(13898,2,64,1,5)
(13899,59,18,2,10)
(13900,46,44,6,7)
(13901,0,65,2,1)
(13902,16,60,1,6)
(13903,11,17,2,4)
(13904,94,99,3,6)
(13905,17,67,8,3)
(13906,35,5,7,5)
(13907,98,65,8,1)
(13908,99,26,8,7)
(13909,100,66,1,1)
(13910,98,47,1,2)
(13911,36,2,1,2)
(13912,77,1,5,10)
(13913,88,9,3,7)
(13914,82,97,8,9)
(13915,27,31,1,3)
(13916,57,12,3,6)
(13917,44,73,6,6)
(13918,19,23,1,8)
(13919,92,11,3,10)
(13920,12,97,8,6)
(13921,73,55,2,10)
(13922,18,95,7,1)
(13923,92,27,1,7)
(13924,5,74,6,2)
(13925,46,51,2,7)
(13926,74,16,5,7)
(13927,94,87,2,9)
(13928,83,42,3,7)
(13929,64,95,4,4)
(13930,89,39,6,2)
(13931,67,97,4,2)
(13932,70,30,5,4)
(13933,47,43,1,6)
(13934,26,98,7,3)
(13935,84,83,7,10)
(13936,24,30,8,3)
(13937,24,29,3,3)
(13938,68,95,2,2)
(13939,91,85,3,2)
(13940,81,60,5,7)
(13941,69,18,5,9)
(13942,83,99,6,4)
(13943,81,72,5,2)
(13944,2,19,3,5)
(13945,48,60,8,6)
(13946,20,62,7,4)
(13947,12,55,8,7)
(13948,81,8,6,4)
(13949,27,68,6,7)
(13950,32,24,5,9)
(13951,96,73,2,10)
(13952,92,8,3,3)
(13953,34,95,7,2)
(13954,22,2,8,9)
(13955,57,33,5,1)
(13956,41,14,6,5)
(13957,48,97,2,9)
(13958,20,85,1,8)
(13959,23,42,6,7)
(13960,16,2,8,4)
(13961,97,5,5,6)
(13962,75,35,4,2)
(13963,68,80,3,3)
(13964,60,21,4,4)
(13965,17,87,8,7)
(13966,37,47,3,2)
(13967,56,98,4,4)
(13968,100,25,7,9)
(13969,97,93,2,4)
(13970,95,66,8,2)
(13971,12,37,3,6)
(13972,58,47,6,10)
(13973,100,34,3,7)
(13974,48,96,4,1)
(13975,94,34,5,1)
(13976,25,63,8,10)
(13977,55,68,2,6)
(13978,100,27,5,6)
(13979,30,81,3,4)
(13980,94,96,7,6)
(13981,97,72,2,3)
(13982,67,89,4,7)
(13983,89,20,1,3)
(13984,83,40,5,9)
(13985,74,60,6,10)
(13986,53,97,3,1)
(13987,44,0,5,7)
(13988,62,30,4,10)
(13989,1,23,5,3)
(13990,79,47,8,3)
(13991,34,80,7,3)
(13992,86,48,5,7)
(13993,74,40,1,8)
(13994,2,82,8,1)
(13995,48,77,3,9)
(13996,6,12,8,8)
(13997,35,2,3,10)
(13998,15,68,6,3)
(13999,13,60,7,7)
(14000,7,52,4,7)
(14001,58,21,6,10)
(14002,69,47,5,5)
(14003,23,56,5,3)
(14004,34,27,3,2)
(14005,96,8,1,7)
(14006,77,62,6,8)
(14007,21,92,3,3)
(14008,10,41,3,1)
(14009,13,95,6,9)
(14010,68,50,1,5)
(14011,43,10,8,3)
(14012,45,94,7,8)
(14013,8,43,6,9)
(14014,69,18,5,4)
(14015,39,86,1,5)
(14016,26,71,7,5)
(14017,66,12,7,2)
(14018,28,15,7,9)
(14019,92,46,1,9)
(14020,5,72,8,5)
(14021,14,53,3,9)
(14022,71,7,6,7)
(14023,93,12,8,2)
(14024,50,38,4,8)
(14025,17,91,7,6)
(14026,72,2,6,10)
(14027,15,22,7,6)
(14028,94,23,7,2)
(14029,76,84,5,7)
(14030,58,99,5,10)
(14031,77,13,7,4)
(14032,18,60,3,4)
(14033,51,21,6,7)
(14034,91,28,1,9)
(14035,50,18,7,5)
(14036,41,93,4,1)
(14037,76,5,1,1)
(14038,3,50,6,10)
(14039,64,85,7,3)
(14040,45,80,3,7)
(14041,68,62,3,2)
(14042,57,2,7,9)
(14043,87,54,5,6)
(14044,46,65,3,6)
(14045,70,72,3,3)
(14046,89,3,2,3)
(14047,89,24,2,2)
(14048,70,48,2,8)
(14049,76,77,6,4)
(14050,45,23,7,5)
(14051,44,88,3,7)
(14052,18,2,2,7)
(14053,41,99,3,6)
(14054,1,45,7,4)
(14055,69,12,2,6)
(14056,26,48,1,1)
(14057,25,3,2,9)
(14058,93,5,2,8)
(14059,59,94,6,9)
(14060,97,2,5,3)
(14061,0,25,7,7)
(14062,36,79,6,7)
(14063,57,46,5,9)
(14064,94,18,4,5)
(14065,88,50,3,10)
(14066,55,22,8,10)
(14067,16,75,2,8)
(14068,78,88,8,2)
(14069,79,13,4,8)
(14070,92,37,8,9)
(14071,83,29,5,4)
(14072,13,12,6,1)
(14073,63,82,7,6)
(14074,70,30,8,7)
(14075,72,54,3,9)
(14076,7,11,5,4)
(14077,24,72,5,4)
(14078,75,20,8,8)
(14079,49,24,4,8)
(14080,37,92,1,9)
(14081,39,43,3,5)
(14082,40,46,5,4)
(14083,66,92,7,7)
(14084,2,51,1,7)
(14085,22,27,8,5)
(14086,47,37,6,7)
(14087,61,51,5,3)
(14088,8,19,7,1)
(14089,28,12,3,5)
(14090,58,16,8,7)
(14091,7,71,4,2)
(14092,89,23,3,8)
(14093,16,10,1,5)
(14094,13,25,7,2)
(14095,42,80,1,3)
(14096,65,1,8,7)
(14097,13,87,2,6)
(14098,2,6,4,1)
(14099,43,91,1,3)
(14100,13,55,5,2)
(14101,31,48,1,7)
(14102,39,14,1,7)
(14103,61,23,6,7)
(14104,91,96,2,7)
(14105,82,12,4,8)
(14106,85,34,3,3)
(14107,92,79,6,2)
(14108,100,67,4,9)
(14109,91,42,1,9)
(14110,27,100,5,4)
(14111,98,90,7,1)
(14112,75,77,8,3)
(14113,50,24,5,8)
(14114,50,30,2,6)
(14115,21,12,1,7)
(14116,79,25,4,10)
(14117,33,18,7,10)
(14118,84,72,6,10)
(14119,27,50,8,6)
(14120,26,47,6,9)
(14121,37,57,1,8)
(14122,88,35,6,6)
(14123,13,43,6,9)
(14124,34,61,8,1)
(14125,45,68,3,10)
(14126,5,70,4,6)
(14127,19,83,5,6)
(14128,96,87,5,4)
(14129,44,48,1,8)
(14130,49,67,1,8)
(14131,76,100,4,6)
(14132,27,81,3,7)
(14133,14,4,6,3)
(14134,41,43,8,8)
(14135,93,51,7,10)
(14136,3,26,3,4)
(14137,40,72,7,5)
(14138,4,49,6,8)
(14139,14,3,1,3)
(14140,51,68,3,2)
(14141,38,46,2,5)
(14142,56,35,2,6)
(14143,52,43,3,6)
(14144,70,88,8,2)
(14145,25,45,2,7)
(14146,94,81,4,1)
(14147,50,33,4,6)
(14148,67,95,2,3)
(14149,41,16,2,8)
(14150,17,21,5,9)
(14151,64,78,2,7)
(14152,32,58,7,8)
(14153,3,39,3,4)
(14154,19,96,6,8)
(14155,28,87,4,2)
(14156,47,35,6,6)
(14157,17,82,5,7)
(14158,69,60,5,5)
(14159,38,92,7,7)
(14160,16,40,6,5)
(14161,79,46,3,10)
(14162,41,53,6,10)
(14163,5,1,6,9)
(14164,2,62,5,8)
(14165,9,56,2,9)
(14166,83,21,5,3)
(14167,80,41,2,9)
(14168,47,48,2,3)
(14169,60,62,5,6)
(14170,81,87,1,4)
(14171,55,100,3,1)
(14172,62,77,5,2)
(14173,32,62,5,9)
(14174,50,24,8,5)
(14175,65,22,4,5)
(14176,37,71,4,5)
(14177,99,23,7,10)
(14178,76,33,5,3)
(14179,33,1,2,8)
(14180,78,97,1,2)
(14181,24,45,6,3)
(14182,69,24,8,7)
(14183,46,25,1,5)
(14184,62,45,7,7)
(14185,68,76,8,3)
(14186,9,37,7,8)
(14187,39,94,5,4)
(14188,56,99,7,5)
(14189,44,16,8,8)
(14190,40,90,6,4)
(14191,14,55,8,5)
(14192,0,81,6,2)
(14193,22,76,2,9)
(14194,12,85,3,6)
(14195,78,6,4,10)
(14196,5,93,4,2)
(14197,75,34,3,9)
(14198,90,72,2,9)
(14199,94,1,4,3)
(14200,48,83,6,3)
(14201,58,72,2,10)
(14202,56,39,8,7)
(14203,46,88,1,5)
(14204,46,80,4,6)
(14205,14,25,5,2)
(14206,64,1,3,6)
(14207,69,53,4,8)
(14208,35,9,1,2)
(14209,47,87,8,7)
(14210,25,15,4,6)
(14211,69,68,8,2)
(14212,48,52,6,5)
(14213,44,3,4,4)
(14214,71,72,2,2)
(14215,24,12,8,5)
(14216,21,75,3,10)
(14217,61,12,5,8)
(14218,94,5,1,8)
(14219,74,10,8,1)
(14220,28,10,6,7)
(14221,80,46,1,7)
(14222,84,75,2,10)
(14223,87,45,8,3)
(14224,87,51,1,10)
(14225,30,46,1,1)
(14226,52,22,6,10)
(14227,99,95,1,7)
(14228,71,94,7,3)
(14229,5,43,3,5)
(14230,85,91,4,8)
(14231,35,98,8,9)
(14232,14,20,4,7)
(14233,67,0,2,3)
(14234,89,86,8,7)
(14235,46,20,2,5)
(14236,13,78,8,6)
(14237,20,0,1,8)
(14238,91,71,2,5)
(14239,34,19,3,1)
(14240,6,14,1,6)
(14241,15,25,6,6)
(14242,77,99,5,10)
(14243,85,36,4,7)
(14244,13,4,8,3)
(14245,5,56,8,9)
(14246,93,79,1,7)
(14247,64,34,5,3)
(14248,48,33,7,5)
(14249,59,31,8,9)
(14250,96,22,6,7)
(14251,58,96,2,7)
(14252,100,25,3,9)
(14253,47,40,8,5)
(14254,18,19,8,4)
(14255,53,40,6,10)
(14256,74,94,3,8)
(14257,91,62,3,4)
(14258,50,90,7,10)
(14259,85,76,8,10)
(14260,67,14,3,10)
(14261,20,87,6,6)
(14262,6,51,2,5)
(14263,91,38,4,3)
(14264,98,22,6,2)
(14265,50,28,3,6)
(14266,17,73,5,7)
(14267,14,18,2,2)
(14268,32,73,1,2)
(14269,26,45,7,10)
(14270,96,77,1,6)
(14271,82,49,1,3)
(14272,71,10,2,6)
(14273,4,74,6,2)
(14274,13,61,2,6)
(14275,45,42,5,2)
(14276,81,0,1,5)
(14277,45,85,2,9)
(14278,27,95,5,7)
(14279,43,75,5,8)
(14280,51,20,1,10)
(14281,61,19,3,2)
(14282,46,0,2,4)
(14283,8,7,3,4)
(14284,75,60,1,8)
(14285,10,66,8,1)
(14286,60,85,4,2)
(14287,25,100,2,10)
(14288,87,47,3,10)
(14289,32,41,4,5)
(14290,7,19,7,1)
(14291,27,33,4,8)
(14292,59,66,7,8)
(14293,98,79,6,2)
(14294,29,86,4,5)
(14295,86,74,5,2)
(14296,87,60,4,3)
(14297,68,37,2,3)
(14298,56,96,8,7)
(14299,95,94,6,5)
(14300,25,3,3,10)
(14301,48,28,6,2)
(14302,14,5,3,9)
(14303,45,26,6,7)
(14304,53,54,2,3)
(14305,91,10,8,1)
(14306,5,50,4,10)
(14307,43,45,1,3)
(14308,48,74,4,10)
(14309,1,2,6,3)
(14310,74,70,3,10)
(14311,97,16,3,2)
(14312,70,64,8,4)
(14313,74,28,6,2)
(14314,79,1,4,3)
(14315,46,29,8,3)
(14316,2,12,2,7)
(14317,81,29,5,8)
(14318,99,31,1,1)
(14319,48,89,6,3)
(14320,52,43,4,2)
(14321,38,50,4,5)
(14322,17,15,2,5)
(14323,44,92,8,5)
(14324,3,79,4,9)
(14325,74,66,8,8)
(14326,64,78,3,8)
(14327,66,8,2,8)
(14328,51,38,3,5)
(14329,54,81,3,10)
(14330,96,7,8,5)
(14331,99,56,1,3)
(14332,1,32,4,10)
(14333,64,24,5,1)
(14334,1,12,4,9)
(14335,20,66,4,7)
(14336,3,62,4,9)
(14337,42,29,3,10)
(14338,36,61,7,6)
(14339,17,60,6,1)
(14340,58,89,6,5)
(14341,12,72,3,9)
(14342,84,86,2,8)
(14343,51,65,2,7)
(14344,26,65,7,7)
(14345,95,5,6,3)
(14346,67,48,2,4)
(14347,7,67,1,5)
(14348,21,59,6,7)
(14349,97,68,7,1)
(14350,19,93,8,8)
(14351,58,89,1,9)
(14352,53,2,5,5)
(14353,7,91,1,7)
(14354,39,74,2,6)
(14355,7,57,2,1)
(14356,83,30,8,6)
(14357,64,7,1,5)
(14358,100,40,4,10)
(14359,95,77,1,5)
(14360,79,25,2,3)
(14361,83,3,2,2)
(14362,44,16,4,3)
(14363,39,43,1,5)
(14364,73,67,3,3)
(14365,92,86,4,4)
(14366,71,35,5,4)
(14367,8,6,2,4)
(14368,100,11,1,9)
(14369,4,36,6,3)
(14370,35,64,3,10)
(14371,8,13,8,5)
(14372,80,20,7,8)
(14373,72,0,4,5)
(14374,59,90,4,8)
(14375,49,82,1,4)
(14376,64,0,8,3)
(14377,80,50,1,2)
(14378,42,46,8,10)
(14379,29,31,1,6)
(14380,58,37,5,5)
(14381,3,29,6,8)
(14382,85,51,6,1)
(14383,32,91,1,9)
(14384,57,23,4,6)
(14385,40,96,8,4)
(14386,7,29,2,7)
(14387,26,2,6,2)
(14388,5,46,8,1)
(14389,14,71,3,1)
(14390,31,52,4,5)
(14391,11,93,1,1)
(14392,87,14,3,3)
(14393,26,88,5,2)
(14394,90,25,3,10)
(14395,44,64,3,9)
(14396,9,5,7,6)
(14397,42,67,1,10)
(14398,85,51,8,3)
(14399,9,73,3,9)
(14400,53,35,1,1)
(14401,23,100,6,1)
(14402,91,13,1,1)
(14403,43,67,3,9)
(14404,38,64,5,3)
(14405,31,28,1,7)
(14406,79,13,6,7)
(14407,52,39,7,7)
(14408,74,93,1,9)
(14409,92,16,8,1)
(14410,96,46,3,10)
(14411,79,99,5,3)
(14412,62,63,7,9)
(14413,58,49,7,6)
(14414,29,51,8,9)
(14415,90,6,8,2)
(14416,99,35,8,7)
(14417,17,68,5,9)
(14418,80,88,7,1)
(14419,52,4,6,3)
(14420,33,37,5,4)
(14421,87,80,5,4)
(14422,30,84,1,4)
(14423,56,47,4,3)
(14424,82,41,5,1)
(14425,8,82,3,5)
(14426,70,25,6,1)
(14427,29,19,7,3)
(14428,56,41,5,6)
(14429,87,46,3,9)
(14430,96,52,1,9)
(14431,65,17,3,8)
(14432,24,48,1,1)
(14433,29,53,5,1)
(14434,44,98,5,3)
(14435,16,20,4,1)
(14436,27,19,4,3)
(14437,31,3,1,4)
(14438,21,66,2,1)
(14439,84,14,5,2)
(14440,28,7,1,6)
(14441,26,92,4,2)
(14442,89,7,1,10)
(14443,94,42,7,7)
(14444,61,23,4,10)
(14445,93,99,2,8)
(14446,64,95,8,9)
(14447,75,98,3,7)
(14448,71,94,8,3)
(14449,51,13,4,5)
(14450,87,41,3,2)
(14451,83,53,4,7)
(14452,76,69,1,9)
(14453,67,19,5,4)
(14454,80,48,7,9)
(14455,11,98,2,3)
(14456,57,13,2,5)
(14457,94,44,1,1)
(14458,85,24,1,9)
(14459,43,94,4,9)
(14460,62,10,3,6)
(14461,96,2,3,4)
(14462,16,1,2,9)
(14463,65,49,5,7)
(14464,63,21,6,6)
(14465,65,41,2,4)
(14466,31,62,2,4)
(14467,21,92,7,1)
(14468,69,12,5,7)
(14469,81,69,4,10)
(14470,36,32,6,9)
(14471,48,0,4,8)
(14472,88,15,5,3)
(14473,22,67,4,10)
(14474,95,50,1,9)
(14475,41,86,5,9)
(14476,98,43,5,4)
(14477,79,11,1,8)
(14478,9,66,8,3)
(14479,66,35,2,7)
(14480,16,99,8,8)
(14481,32,38,6,3)
(14482,54,84,7,10)
(14483,69,7,1,2)
(14484,51,77,1,3)
(14485,54,85,4,7)
(14486,50,91,8,8)
(14487,93,86,5,1)
(14488,51,4,1,5)
(14489,8,70,4,2)
(14490,53,17,6,6)
(14491,24,25,1,1)
(14492,1,30,5,7)
(14493,82,12,5,3)
(14494,2,70,6,7)
(14495,55,80,1,1)
(14496,50,49,4,3)
(14497,18,63,3,9)
(14498,46,75,8,2)
(14499,100,12,6,5)
(14500,9,80,7,6)
(14501,92,72,2,9)
(14502,41,0,6,9)
(14503,81,57,6,6)
(14504,5,22,4,2)
(14505,51,6,6,10)
(14506,47,54,5,9)
(14507,33,76,3,4)
(14508,22,35,7,9)
(14509,74,19,1,2)
(14510,20,95,5,8)
(14511,17,11,6,8)
(14512,100,84,6,7)
(14513,91,41,2,7)
(14514,61,77,4,10)
(14515,19,97,1,8)
(14516,99,33,6,5)
(14517,53,94,2,6)
(14518,88,29,3,8)
(14519,40,0,8,8)
(14520,85,39,4,7)
(14521,80,100,7,3)
(14522,76,61,8,2)
(14523,57,2,2,4)
(14524,35,22,5,9)
(14525,82,79,1,2)
(14526,7,97,6,1)
(14527,98,66,3,1)
(14528,4,39,7,10)
(14529,38,99,3,9)
(14530,59,92,5,9)
(14531,60,9,2,10)
(14532,98,30,4,10)
(14533,8,75,8,6)
(14534,71,19,7,5)
(14535,85,79,2,9)
(14536,17,2,7,8)
(14537,68,97,3,7)
(14538,55,42,6,3)
(14539,18,46,4,5)
(14540,42,92,1,6)
(14541,66,74,5,2)
(14542,59,58,1,2)
(14543,2,17,4,3)
(14544,20,70,1,10)
(14545,67,40,7,9)
(14546,49,89,1,2)
(14547,0,78,6,8)
(14548,69,42,6,2)
(14549,83,21,6,8)
(14550,45,72,3,9)
(14551,90,82,2,6)
(14552,51,72,7,4)
(14553,11,8,4,3)
(14554,63,6,2,4)
(14555,50,75,1,1)
(14556,83,95,7,2)
(14557,15,53,7,9)
(14558,92,56,4,3)
(14559,37,38,4,3)
(14560,76,51,4,7)
(14561,25,76,6,9)
(14562,82,6,1,5)
(14563,47,55,3,1)
(14564,49,100,1,8)
(14565,19,32,8,1)
(14566,88,30,2,3)
(14567,34,45,1,7)
(14568,62,83,4,2)
(14569,59,9,4,7)
(14570,82,25,5,1)
(14571,80,86,5,6)
(14572,52,50,7,5)
(14573,82,49,5,10)
(14574,45,3,7,8)
(14575,48,36,1,5)
(14576,86,51,6,8)
(14577,27,36,7,3)
(14578,61,53,8,8)
(14579,39,60,4,4)
(14580,9,59,8,2)
(14581,74,7,6,4)
(14582,77,50,3,2)
(14583,52,51,2,3)
(14584,68,60,7,3)
(14585,96,63,5,10)
(14586,15,6,5,10)
(14587,32,96,5,2)
(14588,54,37,3,10)
(14589,10,89,4,2)
(14590,4,40,8,4)
(14591,91,8,1,6)
(14592,69,5,7,3)
(14593,68,22,3,6)
(14594,95,81,6,1)
(14595,76,81,5,4)
(14596,17,64,6,1)
(14597,52,33,1,5)
(14598,74,58,5,5)
(14599,32,71,3,9)
(14600,42,8,8,6)
(14601,30,84,3,8)
(14602,64,29,1,4)
(14603,76,85,5,9)
(14604,14,24,1,2)
(14605,57,68,1,9)
(14606,92,100,6,2)
(14607,36,15,3,2)
(14608,90,88,4,6)
(14609,37,81,8,2)
(14610,76,28,8,6)
(14611,79,8,4,8)
(14612,32,99,8,8)
(14613,66,13,6,10)
(14614,80,45,6,7)
(14615,27,4,3,6)
(14616,59,48,7,2)
(14617,28,13,5,6)
(14618,8,36,5,10)
(14619,11,67,7,4)
(14620,65,37,8,4)
(14621,51,50,3,9)
(14622,95,68,8,10)
(14623,39,5,3,3)
(14624,53,6,3,1)
(14625,87,89,2,9)
(14626,24,40,3,4)
(14627,73,93,2,2)
(14628,29,75,6,5)
(14629,24,20,6,4)
(14630,54,73,7,6)
(14631,77,56,7,2)
(14632,15,92,5,9)
(14633,9,30,7,3)
(14634,9,62,4,2)
(14635,5,24,1,10)
(14636,24,43,5,5)
(14637,86,56,8,10)
(14638,95,23,5,8)
(14639,79,41,7,1)
(14640,33,57,8,1)
(14641,53,23,2,5)
(14642,51,45,5,4)
(14643,36,27,2,1)
(14644,36,5,1,6)
(14645,27,100,8,4)
(14646,89,22,1,4)
(14647,64,47,2,3)
(14648,70,23,3,9)
(14649,46,61,5,10)
(14650,73,46,5,5)
(14651,39,53,2,4)
(14652,25,70,7,8)
(14653,35,89,7,8)
(14654,10,66,5,5)
(14655,79,51,5,8)
(14656,74,6,8,5)
(14657,67,87,7,2)
(14658,99,66,4,9)
(14659,86,47,6,9)
(14660,83,75,1,10)
(14661,63,1,5,7)
(14662,67,66,8,5)
(14663,16,83,7,8)
(14664,89,97,1,6)
(14665,49,91,7,10)
(14666,22,40,5,2)
(14667,54,30,3,2)
(14668,5,79,2,1)
(14669,80,28,8,6)
(14670,94,88,6,5)
(14671,70,18,1,4)
(14672,14,41,1,5)
(14673,98,38,7,9)
(14674,79,61,3,1)
(14675,57,78,1,7)
(14676,56,55,8,1)
(14677,49,36,5,1)
(14678,23,72,2,10)
(14679,56,85,4,2)
(14680,25,61,7,10)
(14681,99,74,3,1)
(14682,0,2,8,7)
(14683,80,42,4,6)
(14684,63,81,8,9)
(14685,17,16,7,4)
(14686,88,72,6,3)
(14687,56,14,6,9)
(14688,41,77,6,10)
(14689,16,46,7,6)
(14690,48,57,1,6)
(14691,99,93,6,4)
(14692,74,32,8,5)
(14693,48,59,6,2)
(14694,97,28,6,3)
(14695,9,89,3,9)
(14696,31,37,2,4)
(14697,83,5,2,10)
(14698,28,71,1,6)
(14699,30,20,8,10)
(14700,52,91,3,3)
(14701,15,89,7,6)
(14702,84,43,1,4)
(14703,98,31,1,1)
(14704,34,31,7,2)
(14705,36,38,5,8)
(14706,75,3,7,7)
(14707,23,75,2,2)
(14708,65,66,5,6)
(14709,55,39,1,7)
(14710,82,56,7,9)
(14711,53,4,5,5)
(14712,35,80,6,9)
(14713,84,81,7,4)
(14714,50,89,1,3)
(14715,63,70,2,4)
(14716,35,86,5,8)
(14717,91,66,2,1)
(14718,88,90,7,6)
(14719,61,89,4,1)
(14720,69,95,6,8)
(14721,41,66,1,4)
(14722,21,73,7,9)
(14723,8,77,8,6)
(14724,62,85,6,1)
(14725,16,59,8,1)
(14726,49,7,5,8)
(14727,96,35,1,6)
(14728,29,70,2,7)
(14729,2,92,4,6)
(14730,64,91,4,4)
(14731,67,17,3,6)
(14732,68,47,2,10)
(14733,72,4,5,5)
(14734,11,64,8,5)
(14735,99,33,2,2)
(14736,69,18,4,7)
(14737,10,25,1,3)
(14738,15,100,1,9)
(14739,83,26,7,3)
(14740,39,92,6,8)
(14741,96,21,3,1)
(14742,51,93,4,10)
(14743,92,83,4,3)
(14744,68,7,6,9)
(14745,32,24,7,2)
(14746,90,28,7,3)
(14747,54,74,7,9)
(14748,65,21,8,9)
(14749,8,67,3,10)
(14750,25,12,4,10)
(14751,62,51,2,9)
(14752,24,75,3,3)
(14753,65,22,7,5)
(14754,17,33,6,7)
(14755,6,46,8,1)
(14756,67,66,2,3)
(14757,32,63,7,4)
(14758,75,6,6,6)
(14759,23,17,4,7)
(14760,59,70,6,8)
(14761,59,7,6,9)
(14762,40,69,2,5)
(14763,14,75,7,5)
(14764,40,45,5,4)
(14765,7,87,2,6)
(14766,60,1,6,3)
(14767,86,83,1,7)
(14768,18,33,2,4)
(14769,40,77,6,9)
(14770,46,31,4,7)
(14771,72,6,7,7)
(14772,52,27,4,1)
(14773,81,78,8,1)
(14774,80,59,7,1)
(14775,7,52,2,3)
(14776,85,74,6,6)
(14777,51,87,8,7)
(14778,17,62,3,1)
(14779,68,95,5,9)
(14780,22,84,3,5)
(14781,28,18,3,6)
(14782,77,63,8,9)
(14783,81,45,6,2)
(14784,18,44,7,1)
(14785,30,26,1,6)
(14786,88,53,6,7)
(14787,47,3,3,2)
(14788,53,86,5,5)
(14789,71,11,6,7)
(14790,41,58,6,2)
(14791,69,5,7,5)
(14792,15,76,8,1)
(14793,2,20,7,4)
(14794,39,61,7,10)
