#(id,from,to,speed,planTime)
(16859,20,49,6,1)
(16860,57,27,1,5)
(16861,26,41,8,2)
(16862,87,71,4,6)
(16863,67,93,6,7)
(16864,95,67,8,7)
(16865,66,5,7,8)
(16866,22,64,2,2)
(16867,4,59,2,9)
(16868,86,11,6,9)
(16869,2,43,8,2)
(16870,38,95,7,2)
(16871,42,59,4,7)
(16872,77,5,2,3)
(16873,9,92,2,6)
(16874,7,18,6,2)
(16875,28,82,5,3)
(16876,44,1,5,8)
(16877,95,1,5,1)
(16878,96,14,1,7)
(16879,73,95,1,8)
(16880,99,50,7,5)
(16881,41,90,3,8)
(16882,59,91,7,8)
(16883,24,2,7,1)
(16884,2,41,1,4)
(16885,41,36,4,3)
(16886,49,99,1,8)
(16887,93,55,7,4)
(16888,4,20,4,9)
(16889,61,88,4,4)
(16890,31,1,6,8)
(16891,2,60,8,3)
(16892,100,36,1,4)
(16893,71,88,3,8)
(16894,38,56,2,2)
(16895,62,17,2,4)
(16896,36,24,4,3)
(16897,63,7,5,7)
(16898,59,24,1,9)
(16899,84,71,3,10)
(16900,58,75,4,5)
(16901,62,3,3,10)
(16902,10,93,3,10)
(16903,9,55,4,8)
(16904,78,1,4,2)
(16905,59,58,1,3)
(16906,34,83,1,9)
(16907,5,100,6,1)
(16908,74,78,7,3)
(16909,80,42,1,5)
(16910,35,16,3,1)
(16911,70,99,3,1)
(16912,51,34,1,7)
(16913,43,71,8,5)
(16914,53,6,1,6)
(16915,5,99,7,10)
(16916,76,62,3,5)
(16917,55,2,1,5)
(16918,17,57,7,6)
(16919,55,78,1,3)
(16920,63,71,1,5)
(16921,41,42,5,3)
(16922,99,80,3,3)
(16923,78,74,1,5)
(16924,87,2,2,9)
(16925,3,5,3,4)
(16926,62,69,4,7)
(16927,98,42,4,5)
(16928,64,41,5,7)
(16929,82,1,8,3)
(16930,80,6,6,7)
(16931,31,71,6,2)
(16932,24,21,2,1)
(16933,25,44,6,9)
(16934,65,5,2,6)
(16935,98,30,6,4)
(16936,70,42,8,10)
(16937,94,22,1,5)
(16938,27,21,6,2)
(16939,44,96,3,9)
(16940,16,89,8,5)
(16941,84,93,4,8)
(16942,49,35,3,2)
(16943,64,87,5,2)
(16944,28,81,1,10)
(16945,2,75,1,5)
(16946,47,79,6,10)
(16947,74,68,5,9)
(16948,8,53,7,10)
(16949,97,9,1,1)
(16950,43,52,2,3)
(16951,38,6,5,5)
(16952,86,34,4,9)
(16953,8,33,7,10)
(16954,11,61,4,6)
(16955,80,4,7,4)
(16956,8,56,4,9)
(16957,16,19,3,1)
(16958,22,95,7,8)
(16959,1,62,2,7)
(16960,96,15,7,5)
(16961,100,96,6,1)
(16962,56,57,7,8)
(16963,12,73,4,3)
(16964,80,54,8,3)
(16965,72,75,6,6)
(16966,70,25,2,4)
(16967,87,83,2,5)
(16968,97,32,8,10)
(16969,27,1,7,10)
(16970,9,7,8,1)
(16971,31,46,3,1)
(16972,99,66,2,6)
(16973,40,63,5,7)
(16974,39,23,5,8)
(16975,5,85,5,10)
(16976,16,50,6,1)
(16977,50,10,6,8)
(16978,68,1,6,9)
(16979,98,20,4,8)
(16980,85,65,4,9)
(16981,79,88,2,3)
(16982,10,94,6,4)
(16983,4,66,1,1)
(16984,66,55,7,6)
(16985,34,15,6,4)
(16986,43,92,2,3)
(16987,51,82,4,8)
(16988,3,74,2,6)
(16989,6,15,3,9)
(16990,9,12,8,3)
(16991,29,73,3,10)
(16992,79,25,5,1)
(16993,39,67,1,10)
(16994,10,85,4,5)
(16995,18,44,8,9)
(16996,17,25,6,9)
(16997,91,59,7,1)
(16998,22,5,7,4)
(16999,29,33,4,7)
(17000,9,69,3,4)
(17001,35,25,8,10)
(17002,9,26,3,6)
(17003,69,34,2,8)
(17004,10,7,1,1)
(17005,65,3,3,1)
(17006,7,17,4,9)
(17007,1,85,6,5)
(17008,53,70,8,6)
(17009,94,35,7,5)
(17010,12,90,1,1)
(17011,76,30,1,10)
(17012,36,32,5,5)
(17013,35,88,5,1)
(17014,4,79,4,10)
(17015,15,26,7,5)
(17016,95,21,1,8)
(17017,7,93,3,3)
(17018,34,75,1,1)
(17019,4,72,4,4)
(17020,3,30,1,4)
(17021,69,86,4,4)
(17022,64,13,2,10)
(17023,91,44,5,6)
(17024,64,6,3,5)
(17025,98,19,7,1)
(17026,45,43,1,2)
(17027,14,85,4,2)
(17028,66,87,3,7)
(17029,72,42,3,10)
(17030,6,89,8,4)
(17031,33,11,4,3)
(17032,16,9,1,10)
(17033,28,62,4,6)
(17034,56,39,1,2)
(17035,75,63,8,9)
(17036,1,97,8,6)
(17037,90,36,7,8)
(17038,24,21,8,1)
(17039,32,75,7,8)
(17040,83,29,6,2)
(17041,43,59,2,6)
(17042,49,57,3,1)
(17043,72,11,4,2)
(17044,59,40,8,6)
(17045,75,53,6,2)
(17046,74,84,1,10)
(17047,58,17,1,5)
(17048,45,18,3,6)
(17049,28,91,8,7)
(17050,100,59,7,8)
(17051,69,12,3,6)
(17052,51,41,1,4)
(17053,94,67,3,6)
(17054,51,87,8,7)
(17055,3,81,4,4)
(17056,51,10,2,8)
(17057,52,26,7,6)
(17058,36,55,4,5)
(17059,66,71,4,10)
(17060,11,55,4,4)
(17061,22,74,4,4)
(17062,100,83,1,1)
(17063,87,62,4,5)
(17064,51,12,1,9)
(17065,69,50,4,4)
(17066,26,68,8,9)
(17067,49,9,8,9)
(17068,52,14,1,9)
(17069,40,52,3,1)
(17070,34,43,8,5)
(17071,56,9,2,9)
(17072,73,18,1,4)
(17073,19,50,8,4)
(17074,69,5,5,2)
(17075,65,50,8,4)
(17076,15,52,2,1)
(17077,3,21,5,9)
(17078,15,23,2,10)
(17079,84,31,8,7)
(17080,100,13,6,6)
(17081,62,12,2,3)
(17082,68,56,8,8)
(17083,57,22,4,9)
(17084,73,39,4,9)
(17085,11,29,1,6)
(17086,52,27,7,6)
(17087,57,73,8,2)
(17088,85,37,6,5)
(17089,100,90,7,9)
(17090,97,76,2,2)
(17091,49,1,6,7)
(17092,91,57,6,3)
(17093,86,68,1,6)
(17094,94,24,3,5)
(17095,96,16,4,10)
(17096,4,35,8,1)
(17097,76,59,4,6)
(17098,86,28,7,7)
(17099,80,53,2,2)
(17100,62,64,3,1)
(17101,31,49,4,9)
(17102,72,65,7,10)
(17103,80,40,3,2)
(17104,26,82,5,2)
(17105,40,68,1,4)
(17106,95,1,2,3)
(17107,5,74,6,5)
(17108,37,18,7,8)
(17109,66,6,1,7)
(17110,70,76,5,9)
(17111,15,60,4,8)
(17112,41,29,8,4)
(17113,96,68,2,10)
(17114,20,23,8,7)
(17115,48,62,5,6)
(17116,79,13,4,7)
(17117,71,53,8,4)
(17118,29,42,3,3)
(17119,53,80,1,7)
(17120,8,30,4,8)
(17121,49,87,8,7)
(17122,61,64,5,8)
(17123,25,93,3,7)
(17124,57,3,7,8)
(17125,8,33,4,9)
(17126,26,11,2,2)
(17127,90,20,1,2)
(17128,2,49,6,4)
(17129,87,1,4,2)
(17130,64,69,4,8)
(17131,13,56,1,2)
(17132,58,91,1,10)
(17133,75,70,4,2)
(17134,80,86,5,9)
(17135,5,2,6,1)
(17136,50,25,4,8)
(17137,77,29,8,7)
(17138,49,94,5,9)
(17139,49,72,7,5)
(17140,14,36,4,5)
(17141,5,79,8,9)
(17142,16,67,8,8)
(17143,68,29,5,8)
(17144,5,85,1,6)
(17145,65,43,5,10)
(17146,88,50,1,9)
(17147,21,65,2,9)
(17148,1,25,1,3)
(17149,3,11,2,1)
(17150,29,100,4,10)
(17151,28,67,4,4)
(17152,3,71,7,2)
(17153,65,83,1,5)
(17154,84,63,4,1)
(17155,79,91,7,1)
(17156,15,65,2,6)
(17157,75,28,7,9)
(17158,27,28,7,10)
(17159,46,65,8,8)
(17160,36,2,4,8)
(17161,84,52,4,4)
(17162,66,96,1,5)
(17163,86,16,5,5)
(17164,80,10,7,2)
(17165,37,60,8,1)
(17166,40,63,5,10)
(17167,27,59,6,7)
(17168,60,54,4,6)
(17169,58,21,3,5)
(17170,69,89,2,1)
(17171,56,46,4,8)
(17172,7,79,4,6)
(17173,39,58,6,1)
(17174,20,32,3,6)
(17175,90,2,2,4)
(17176,8,81,1,5)
(17177,2,11,6,1)
(17178,51,14,7,7)
(17179,11,85,5,6)
(17180,63,91,1,4)
(17181,48,74,4,2)
(17182,57,100,7,10)
(17183,1,33,4,8)
(17184,14,44,3,4)
(17185,54,67,4,10)
(17186,80,66,2,2)
(17187,50,7,1,8)
(17188,49,22,5,7)
(17189,47,51,8,8)
(17190,2,89,2,4)
(17191,21,1,6,2)
(17192,44,37,5,4)
(17193,55,43,2,4)
(17194,9,18,6,5)
(17195,76,85,1,4)
(17196,58,43,4,5)
(17197,45,44,2,1)
(17198,32,64,8,9)
(17199,64,60,3,10)
(17200,97,45,7,9)
(17201,88,15,8,7)
(17202,32,63,3,7)
(17203,47,83,8,3)
(17204,25,7,5,2)
(17205,50,22,1,6)
(17206,86,64,1,5)
(17207,24,26,8,2)
(17208,70,22,5,4)
(17209,36,62,7,6)
(17210,77,65,3,6)
(17211,47,8,3,9)
(17212,15,90,4,3)
(17213,63,8,8,7)
(17214,23,33,2,1)
(17215,58,64,3,1)
(17216,85,47,5,6)
(17217,8,43,4,1)
(17218,7,16,5,9)
(17219,76,89,2,9)
(17220,30,21,8,7)
(17221,80,5,3,2)
(17222,37,92,6,10)
(17223,7,21,7,3)
(17224,67,8,6,5)
(17225,50,58,5,2)
(17226,73,72,8,5)
(17227,60,44,5,3)
(17228,16,50,4,10)
(17229,6,23,3,10)
(17230,14,1,4,8)
(17231,21,60,7,5)
(17232,67,81,1,7)
(17233,38,78,3,9)
(17234,49,45,4,2)
(17235,88,55,8,8)
(17236,56,79,5,3)
(17237,2,52,7,5)
(17238,52,43,5,1)
(17239,2,5,5,5)
(17240,85,31,3,1)
(17241,60,69,8,7)
(17242,65,50,1,9)
(17243,56,18,7,10)
(17244,49,62,2,4)
(17245,13,30,8,8)
(17246,72,58,6,10)
(17247,14,55,7,8)
(17248,37,38,1,5)
(17249,58,13,2,6)
(17250,62,75,2,6)
(17251,92,85,8,2)
(17252,98,7,2,1)
(17253,37,61,4,8)
(17254,18,69,8,5)
(17255,23,82,8,4)
(17256,19,58,4,8)
(17257,22,63,3,10)
(17258,89,27,5,4)
(17259,12,36,1,2)
(17260,42,65,2,3)
(17261,25,100,6,10)
(17262,68,26,3,7)
(17263,8,10,6,4)
(17264,19,13,8,8)
(17265,75,7,8,5)
(17266,33,78,4,8)
(17267,65,71,7,7)
(17268,35,31,7,8)
(17269,30,29,1,5)
(17270,55,81,2,3)
(17271,43,48,1,3)
(17272,60,100,3,1)
(17273,6,75,3,2)
(17274,52,49,1,8)
(17275,71,46,6,7)
(17276,76,14,1,8)
(17277,43,72,5,6)
(17278,5,100,3,2)
(17279,48,4,3,9)
(17280,4,59,1,5)
(17281,33,46,5,3)
(17282,46,41,5,5)
(17283,38,83,2,4)
(17284,96,93,2,10)
(17285,17,27,5,10)
(17286,27,51,6,9)
(17287,7,77,2,4)
(17288,88,29,8,2)
(17289,26,77,4,8)
(17290,69,64,6,2)
(17291,98,17,2,9)
(17292,9,41,1,5)
(17293,19,25,1,7)
(17294,27,15,1,2)
(17295,44,6,7,4)
(17296,86,68,3,2)
(17297,44,62,4,6)
(17298,77,69,5,5)
(17299,88,20,8,2)
(17300,6,78,6,10)
(17301,75,47,1,9)
(17302,68,93,5,4)
(17303,39,66,6,2)
(17304,68,25,1,1)
(17305,10,64,3,7)
(17306,32,83,7,1)
(17307,2,84,4,2)
(17308,62,52,8,1)
(17309,98,1,1,6)
(17310,46,12,4,2)
(17311,77,55,4,1)
(17312,79,93,1,6)
(17313,56,85,3,7)
(17314,67,57,5,10)
(17315,93,63,2,10)
(17316,14,72,7,9)
(17317,25,16,2,10)
(17318,27,21,8,5)
(17319,27,97,2,9)
(17320,89,27,4,6)
(17321,11,72,1,6)
(17322,80,47,4,9)
(17323,10,80,3,7)
(17324,4,65,4,6)
(17325,33,65,7,7)
(17326,37,53,3,4)
(17327,49,65,5,10)
(17328,91,65,1,4)
(17329,36,21,4,1)
(17330,68,82,1,1)
(17331,61,68,4,1)
(17332,84,36,4,3)
(17333,52,91,8,7)
(17334,43,92,7,3)
(17335,8,22,6,9)
(17336,87,14,2,2)
(17337,35,83,2,3)
(17338,64,84,4,2)
(17339,51,32,6,2)
(17340,20,34,3,10)
(17341,25,28,3,1)
(17342,19,13,3,10)
(17343,86,40,4,6)
(17344,6,78,4,8)
(17345,12,90,7,5)
(17346,73,26,3,2)
(17347,9,93,8,9)
(17348,79,58,7,1)
(17349,37,61,7,3)
(17350,25,34,2,3)
(17351,74,61,3,6)
(17352,90,83,1,2)
(17353,24,18,1,5)
(17354,95,76,7,3)
(17355,21,31,7,1)
(17356,40,33,8,5)
(17357,93,77,5,3)
(17358,11,67,4,10)
(17359,79,15,4,6)
(17360,49,87,1,8)
(17361,4,94,2,3)
(17362,22,95,2,2)
(17363,78,34,1,2)
(17364,66,96,2,5)
(17365,24,79,6,10)
(17366,97,60,4,1)
(17367,26,86,3,3)
(17368,24,63,3,9)
(17369,56,23,5,8)
(17370,69,80,2,10)
(17371,13,67,8,1)
(17372,11,40,1,4)
(17373,70,69,1,9)
(17374,90,64,3,6)
(17375,59,32,1,1)
(17376,82,29,4,8)
(17377,57,5,4,5)
(17378,26,22,3,2)
(17379,88,82,6,10)
(17380,74,33,7,10)
(17381,54,79,3,5)
(17382,94,32,8,1)
(17383,16,71,5,4)
(17384,52,53,4,10)
(17385,77,47,2,3)
(17386,50,23,4,8)
(17387,25,87,5,7)
(17388,29,51,3,2)
(17389,77,56,4,2)
(17390,29,56,7,3)
(17391,79,72,6,2)
(17392,24,13,4,9)
(17393,11,74,5,3)
(17394,48,90,8,4)
(17395,29,100,5,1)
(17396,50,42,6,5)
(17397,50,18,2,5)
(17398,73,8,8,10)
(17399,31,82,6,5)
(17400,46,74,1,7)
(17401,47,9,2,7)
(17402,51,60,3,6)
(17403,11,46,4,7)
(17404,39,53,4,7)
(17405,70,21,3,9)
(17406,80,49,2,8)
(17407,82,67,3,7)
(17408,75,83,4,3)
(17409,51,99,2,6)
(17410,64,16,1,2)
(17411,2,83,6,1)
(17412,19,43,4,3)
(17413,11,69,7,3)
(17414,66,85,4,10)
(17415,51,19,2,6)
(17416,1,11,8,1)
(17417,9,98,4,5)
(17418,13,37,2,6)
(17419,19,38,6,7)
(17420,80,41,7,3)
(17421,62,7,3,1)
(17422,91,41,2,8)
(17423,11,84,7,1)
(17424,46,31,2,6)
(17425,80,31,4,9)
(17426,67,64,1,7)
(17427,1,23,1,8)
(17428,15,62,8,3)
(17429,69,23,7,5)
(17430,15,84,1,4)
(17431,67,26,4,8)
(17432,8,53,3,7)
(17433,83,45,1,8)
(17434,60,34,5,10)
(17435,8,19,7,3)
(17436,81,15,5,2)
(17437,37,8,8,1)
(17438,92,15,2,8)
(17439,40,15,4,4)
(17440,20,42,6,6)
(17441,87,64,2,5)
(17442,49,96,1,10)
(17443,14,2,2,3)
(17444,68,84,1,4)
(17445,44,5,3,8)
(17446,71,87,6,4)
(17447,54,17,1,9)
(17448,11,95,5,6)
(17449,10,80,6,6)
(17450,75,56,1,6)
(17451,9,100,1,4)
(17452,36,28,3,3)
(17453,84,92,2,3)
(17454,78,8,3,5)
(17455,77,76,3,5)
(17456,22,81,7,5)
(17457,12,80,7,10)
(17458,87,58,4,9)
(17459,9,12,4,2)
(17460,91,4,6,4)
(17461,95,86,8,9)
(17462,46,7,5,2)
(17463,61,60,5,2)
(17464,94,24,5,3)
(17465,15,91,4,2)
(17466,69,59,4,5)
(17467,82,28,5,3)
(17468,2,48,3,1)
(17469,79,6,4,6)
(17470,12,57,5,4)
(17471,16,37,1,5)
(17472,12,17,2,6)
(17473,59,49,3,4)
(17474,59,38,8,1)
(17475,17,85,2,6)
(17476,84,58,6,1)
(17477,63,96,7,7)
(17478,5,32,4,9)
(17479,68,63,7,3)
(17480,32,70,2,1)
(17481,70,14,8,9)
(17482,3,79,3,7)
(17483,15,42,2,9)
(17484,99,49,1,2)
(17485,44,48,4,9)
(17486,80,37,7,10)
(17487,52,4,7,2)
(17488,73,42,6,4)
(17489,7,92,5,1)
(17490,22,39,8,7)
(17491,32,67,6,6)
(17492,15,49,3,4)
(17493,96,33,7,10)
(17494,21,81,8,6)
(17495,36,7,4,6)
(17496,100,30,2,1)
(17497,73,66,7,7)
(17498,92,34,7,4)
(17499,71,75,7,5)
(17500,21,87,1,5)
(17501,49,93,5,5)
(17502,18,49,4,5)
(17503,6,24,7,5)
(17504,77,32,5,2)
(17505,97,58,5,2)
(17506,43,57,2,1)
(17507,32,27,8,4)
(17508,14,50,6,6)
(17509,43,32,4,2)
(17510,32,6,2,8)
(17511,82,14,6,4)
(17512,46,35,6,8)
(17513,44,21,7,6)
(17514,78,36,5,2)
(17515,63,87,4,2)
(17516,37,19,7,1)
(17517,50,82,6,10)
(17518,40,77,5,1)
(17519,43,46,8,10)
(17520,33,39,8,3)
(17521,12,19,1,6)
(17522,6,69,8,1)
(17523,56,12,8,7)
(17524,82,87,7,2)
(17525,69,11,4,6)
(17526,40,38,2,10)
(17527,84,61,4,1)
(17528,99,5,2,5)
(17529,23,61,5,10)
(17530,29,2,8,8)
(17531,13,47,6,7)
(17532,33,48,5,9)
(17533,11,96,2,2)
(17534,34,43,1,5)
(17535,3,7,2,6)
(17536,11,82,2,5)
(17537,42,17,3,6)
(17538,18,65,7,8)
(17539,11,37,8,10)
(17540,36,8,6,8)
(17541,56,12,1,9)
(17542,54,85,1,9)
(17543,91,96,2,4)
(17544,77,28,7,9)
(17545,96,4,2,5)
(17546,20,2,7,8)
(17547,90,27,6,8)
(17548,87,77,2,3)
(17549,88,22,6,4)
(17550,58,42,5,2)
(17551,89,15,5,2)
(17552,94,92,2,7)
(17553,47,31,6,5)
(17554,85,54,6,6)
(17555,80,73,6,1)
(17556,50,74,5,1)
(17557,47,44,8,2)
(17558,37,35,5,4)
(17559,1,57,7,2)
(17560,48,28,6,6)
(17561,11,42,3,2)
(17562,95,59,6,2)
(17563,32,75,1,6)
(17564,48,6,6,3)
(17565,2,7,2,9)
(17566,41,5,2,3)
(17567,13,4,1,10)
(17568,83,75,1,8)
(17569,68,69,2,3)
(17570,28,67,7,1)
(17571,41,86,4,3)
(17572,44,67,5,5)
(17573,73,85,6,2)
(17574,89,44,6,9)
(17575,99,98,6,4)
(17576,24,71,3,10)
(17577,92,73,3,6)
(17578,39,46,7,9)
(17579,84,23,7,10)
(17580,89,54,2,1)
(17581,90,4,3,9)
(17582,100,37,6,2)
(17583,34,97,5,3)
(17584,19,13,2,9)
(17585,37,6,3,10)
(17586,51,8,6,7)
(17587,82,78,3,4)
(17588,31,34,8,6)
(17589,90,14,1,10)
(17590,50,33,7,8)
(17591,29,73,4,1)
(17592,37,41,1,1)
(17593,46,41,4,9)
(17594,48,7,6,4)
(17595,84,97,6,4)
(17596,83,39,8,7)
(17597,52,87,1,2)
(17598,71,1,4,5)
(17599,73,25,5,1)
(17600,17,11,2,3)
(17601,51,31,7,9)
(17602,89,94,4,2)
(17603,91,35,5,7)
(17604,73,26,8,8)
(17605,64,59,2,6)
(17606,59,10,4,5)
(17607,86,87,6,4)
(17608,98,77,8,5)
(17609,7,23,4,2)
(17610,17,33,3,9)
(17611,19,8,7,3)
(17612,85,30,8,8)
(17613,40,93,2,1)
(17614,54,18,7,3)
(17615,4,77,5,4)
(17616,5,58,3,5)
(17617,81,6,5,10)
(17618,39,81,5,9)
(17619,88,41,8,2)
(17620,22,21,1,1)
(17621,66,51,7,10)
(17622,20,95,4,2)
(17623,23,5,3,8)
(17624,15,32,7,9)
(17625,38,51,8,5)
(17626,31,53,2,8)
(17627,45,39,2,3)
(17628,60,63,5,8)
(17629,65,39,1,5)
(17630,33,8,3,10)
(17631,13,87,3,5)
(17632,71,74,4,3)
(17633,76,19,2,7)
(17634,23,74,7,5)
(17635,65,67,4,4)
(17636,81,61,5,2)
(17637,99,98,4,1)
(17638,6,92,2,10)
(17639,79,75,1,8)
(17640,100,72,7,8)
(17641,90,46,8,2)
(17642,19,6,7,10)
(17643,24,65,4,10)
(17644,25,61,7,2)
(17645,59,33,4,6)
(17646,24,48,6,3)
(17647,74,80,5,4)
(17648,3,13,8,9)
(17649,58,30,1,7)
(17650,35,88,6,3)
(17651,52,73,4,5)
(17652,85,16,3,10)
(17653,100,8,8,8)
(17654,55,42,4,9)
(17655,73,35,3,2)
(17656,47,50,1,8)
(17657,31,24,5,5)
(17658,11,99,2,6)
(17659,23,42,8,9)
(17660,57,91,5,4)
(17661,98,12,4,4)
(17662,5,12,2,3)
(17663,46,86,5,4)
(17664,35,74,1,1)
(17665,97,37,8,3)
(17666,87,58,2,3)
(17667,51,62,7,1)
(17668,52,74,5,7)
(17669,85,50,2,6)
(17670,14,38,7,1)
(17671,23,26,1,5)
(17672,99,7,8,5)
(17673,95,57,6,7)
(17674,66,79,8,3)
(17675,92,63,7,4)
(17676,88,41,1,5)
(17677,42,50,3,6)
(17678,39,36,1,6)
(17679,61,20,4,3)
(17680,79,97,5,7)
(17681,5,65,6,6)
(17682,95,100,3,9)
(17683,14,63,6,1)
(17684,55,28,8,6)
(17685,29,91,4,1)
(17686,26,16,2,2)
(17687,87,5,1,9)
(17688,53,7,2,10)
(17689,71,95,6,1)
(17690,95,20,4,4)
(17691,34,84,8,1)
(17692,63,86,8,7)
(17693,76,89,5,1)
(17694,4,42,3,1)
(17695,46,91,7,7)
(17696,98,48,8,8)
(17697,43,90,5,7)
(17698,61,40,6,8)
(17699,76,9,6,5)
(17700,94,72,2,1)
(17701,60,91,8,4)
(17702,33,16,6,8)
(17703,59,16,8,10)
(17704,64,39,2,7)
(17705,29,64,1,6)
(17706,3,93,2,5)
(17707,53,19,3,8)
(17708,42,100,2,10)
(17709,91,93,7,9)
(17710,61,78,3,6)
(17711,93,36,8,6)
(17712,74,52,2,5)
(17713,15,62,2,5)
(17714,55,81,7,9)
(17715,99,18,1,5)
(17716,18,76,8,6)
(17717,21,14,1,4)
(17718,91,89,7,1)
(17719,76,43,3,2)
(17720,59,7,5,6)
(17721,1,67,5,7)
(17722,17,85,3,2)
(17723,42,24,1,4)
(17724,69,63,2,7)
(17725,48,69,4,4)
(17726,19,58,2,4)
(17727,52,17,7,7)
(17728,23,22,4,3)
(17729,88,9,8,6)
(17730,45,87,2,10)
(17731,62,93,6,5)
(17732,7,43,2,5)
(17733,12,38,2,4)
(17734,48,57,3,10)
(17735,25,56,3,1)
(17736,29,43,8,2)
(17737,3,78,8,3)
(17738,64,13,2,5)
(17739,57,39,8,7)
(17740,34,22,5,9)
(17741,11,62,2,8)
(17742,70,9,2,9)
(17743,16,21,8,3)
(17744,64,14,2,3)
(17745,91,86,3,5)
(17746,98,2,6,4)
(17747,92,42,5,1)
(17748,15,42,6,1)
(17749,55,51,1,5)
(17750,59,95,7,10)
(17751,68,14,7,10)
(17752,28,33,6,10)
(17753,18,17,7,8)
(17754,18,11,5,2)
(17755,5,93,3,4)
(17756,86,54,8,6)
(17757,56,83,7,6)
(17758,29,38,8,1)
(17759,51,62,6,8)
(17760,94,30,7,2)
(17761,46,79,7,9)
(17762,42,53,2,3)
(17763,97,56,6,6)
(17764,62,12,5,1)
(17765,46,37,2,3)
(17766,74,23,4,2)
(17767,85,99,6,6)
(17768,80,57,1,3)
(17769,35,73,4,9)
(17770,25,62,1,3)
(17771,69,89,2,4)
(17772,52,75,5,9)
(17773,63,81,4,2)
(17774,56,43,8,1)
(17775,94,68,1,1)
(17776,24,13,3,8)
(17777,38,88,2,8)
(17778,49,11,6,5)
(17779,51,88,6,9)
(17780,14,97,8,2)
(17781,30,23,5,3)
(17782,66,26,3,6)
(17783,93,48,5,3)
(17784,13,32,2,9)
(17785,20,16,4,1)
(17786,78,97,8,7)
(17787,85,36,6,3)
(17788,84,34,1,4)
(17789,9,36,2,1)
(17790,61,28,2,4)
(17791,76,66,8,4)
(17792,50,52,5,7)
(17793,67,99,5,6)
(17794,96,73,4,6)
(17795,60,9,3,9)
(17796,94,54,2,10)
(17797,42,60,6,5)
(17798,88,10,7,9)
(17799,28,32,5,2)
(17800,83,38,6,5)
(17801,36,32,7,8)
(17802,56,73,7,2)
(17803,81,43,3,10)
(17804,96,69,5,8)
(17805,80,55,3,1)
(17806,16,49,7,1)
(17807,33,82,3,1)
(17808,71,67,3,8)
(17809,99,65,2,9)
(17810,38,3,2,1)
(17811,45,82,4,6)
(17812,2,24,1,9)
(17813,30,19,1,8)
(17814,19,80,7,8)
(17815,14,10,4,8)
(17816,77,37,7,2)
(17817,2,31,7,2)
(17818,85,52,5,2)
(17819,85,8,6,10)
(17820,83,48,8,7)
(17821,66,8,5,7)
(17822,47,39,1,8)
(17823,8,94,5,5)
(17824,35,11,5,8)
(17825,94,40,2,1)
(17826,51,29,6,2)
(17827,1,68,8,4)
(17828,34,7,7,6)
(17829,15,2,5,5)
(17830,92,5,4,9)
(17831,98,53,8,4)
(17832,15,93,5,1)
(17833,32,1,2,6)
(17834,82,87,2,4)
(17835,6,39,3,1)
(17836,46,89,7,2)
(17837,36,24,4,1)
(17838,45,90,5,1)
(17839,85,24,5,4)
(17840,24,60,1,7)
(17841,45,58,4,9)
(17842,91,25,3,7)
(17843,63,24,8,7)
(17844,35,67,2,1)
(17845,57,82,2,4)
(17846,22,3,5,4)
(17847,18,62,5,3)
(17848,73,1,6,1)
(17849,58,39,8,7)
(17850,63,35,6,10)
(17851,10,38,4,3)
(17852,5,23,1,6)
(17853,4,11,5,3)
(17854,13,48,6,5)
(17855,62,49,2,2)
(17856,49,94,6,3)
(17857,85,12,7,7)
(17858,98,27,4,8)
(17859,64,60,4,3)
(17860,82,8,1,5)
(17861,71,47,3,5)
(17862,94,42,3,5)
(17863,90,38,3,3)
(17864,32,47,8,6)
(17865,58,53,4,6)
(17866,31,94,6,5)
(17867,53,17,7,6)
(17868,77,2,7,3)
(17869,48,40,5,1)
(17870,81,97,2,10)
(17871,35,92,2,10)
(17872,38,8,8,5)
(17873,60,50,2,5)
(17874,43,69,8,7)
(17875,37,4,5,4)
(17876,5,8,8,1)
(17877,47,44,7,7)
(17878,40,48,6,1)
(17879,91,12,4,1)
(17880,19,75,6,7)
(17881,77,33,3,1)
(17882,53,58,2,8)
(17883,61,3,2,4)
(17884,11,17,1,9)
(17885,60,65,7,8)
(17886,64,40,6,5)
(17887,51,67,2,4)
(17888,94,12,6,9)
(17889,45,70,5,2)
(17890,79,10,7,8)
(17891,12,92,2,6)
(17892,60,25,7,3)
(17893,41,22,5,1)
(17894,61,97,3,8)
(17895,64,43,5,2)
(17896,55,83,7,10)
(17897,4,21,2,7)
(17898,82,37,2,2)
(17899,28,19,8,9)
(17900,53,9,6,4)
(17901,81,48,2,6)
(17902,58,49,4,3)
(17903,32,1,6,6)
(17904,82,8,2,7)
(17905,55,50,3,6)
(17906,22,81,5,10)
(17907,99,60,4,2)
(17908,68,95,8,7)
(17909,95,15,8,7)
(17910,15,69,2,5)
(17911,21,13,6,2)
(17912,20,80,6,6)
(17913,30,91,7,8)
(17914,71,89,5,1)
(17915,48,2,7,2)
(17916,48,1,2,7)
(17917,15,43,5,7)
(17918,64,52,8,6)
(17919,16,37,3,8)
(17920,69,45,2,1)
(17921,35,80,5,10)
(17922,69,2,4,7)
(17923,3,1,2,5)
(17924,1,96,7,5)
(17925,92,95,7,10)
(17926,20,94,5,10)
(17927,83,45,3,5)
(17928,57,74,8,3)
(17929,25,69,6,6)
(17930,45,72,5,10)
(17931,58,81,2,7)
(17932,76,63,4,4)
(17933,57,14,5,4)
